web-scraper-order,web-scraper-start-url,match,match-href,Bookmakers,Home Odds,Draw Odds,Away Odds,Payout,results,date,time
"1581021813-79","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Always Ready - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-4p1MMkDN/","null","null","null","null","null","Final result 1:0 (1:0, 0:0)","25 Jan  2020","19:00"
"1581021909-317","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Vinto - Guabira","https://www.oddsportal.com/soccer/bolivia/division-profesional/vinto-guabira-2eLEiACc/","MrGreen","1.48","4.25","4.90","-","Final result 2:0 (0:0, 2:0)","02 Feb  2020","23:30"
"1581021817-89","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Vinto - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional/vinto-royal-pari-YJ5QL9ST/","Pinnacle","1.93","3.47","4.04","94.9%","Final result 1:0 (0:0, 1:0)","25 Jan  2020","21:15"
"1581021807-59","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Nacional Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-wilstermann-Qg2INVcH/","bet365","2.87","3.50","2.30","93.6%","Final result 1:0 (0:0, 1:0)","24 Jan  2020","00:00"
"1581021847-166","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Royal Pari - Bolivar","https://www.oddsportal.com/soccer/bolivia/division-profesional/royal-pari-bolivar-40kpxVCA/","Unibet","2.70","3.50","2.20","-","Final result 1:0 (0:0, 1:0)","29 Jan  2020","19:00"
"1581021888-262","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Bolivar - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-nacional-potosi-YBZnFbvm/","Bethard","1.30","5.65","6.65","91.2%","Final result 4:0 (1:0, 3:0)","02 Feb  2020","00:00"
"1581021843-151","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Santa Cruz - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional/santa-cruz-the-strongest-OlYnwBc4/","MrGreen","4.50","4.25","1.53","-","Final result 3:2 (2:1, 1:1)","27 Jan  2020","01:00"
"1581021852-180","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","The Strongest - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-real-potosi-rillykSG/","William Hill","1.04","11.00","26.00","-","Final result 3:2 (3:0, 0:2)","29 Jan  2020","22:15"
"1581021866-220","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Guabira - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/division-profesional/guabira-oriente-petrolero-dbUOUn5p/","null","null","null","null","null","Final result 1:2 (0:1, 1:1)","31 Jan  2020","00:30"
"1581021800-47","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Royal Pari - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/division-profesional/royal-pari-oriente-petrolero-rVCDOBrB/","Bethard","2.70","3.50","2.25","90.9%","Final result 1:0 (0:0, 1:0)","23 Jan  2020","00:30"
"1581021821-105","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","San Jose - Bolivar","https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-bolivar-zTihHTzo/","null","null","null","null","null","Final result 2:5 (2:3, 0:2)","25 Jan  2020","23:30"
"1581021795-37","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Bolivar - Vinto","https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-vinto-Wf99PiT4/","bwin","1.20","6.00","9.25","90.2%","Final result 3:1 (2:0, 1:1)","22 Jan  2020","20:00"
"1581021905-297","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Oriente Petrolero - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-aurora-pKAJjUR3/","Asianodds","1.71","3.95","4.79","95.5%","Final result 2:1 (1:1, 1:0)","02 Feb  2020","21:15"
"1581021888-270","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Bolivar - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-nacional-potosi-YBZnFbvm/","null","null","null","null","null","Final result 4:0 (1:0, 3:0)","02 Feb  2020","00:00"
"1581021882-249","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","San Jose - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-royal-pari-O4MAhjci/","Bethard","1.65","4.30","3.85","91.0%","Final result 0:2 (0:2, 0:0)","02 Feb  2020","00:00"
"1581021860-196","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Blooming - Always Ready","https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-always-ready-jHidZSdT/","Asianodds","1.98","3.85","3.64","96.2%","Final result 0:2 (0:1, 0:1)","30 Jan  2020","00:30"
"1581021866-215","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Guabira - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/division-profesional/guabira-oriente-petrolero-dbUOUn5p/","Coolbet","2.75","3.30","2.30","90.8%","Final result 1:2 (0:1, 1:1)","31 Jan  2020","00:30"
"1581021856-190","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Nacional Potosi - Vinto","https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-vinto-xEmhz9sN/","MrGreen","1.50","4.50","4.30","-","Final result 4:2 (1:2, 3:0)","29 Jan  2020","22:15"
"1581021807-61","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Nacional Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-wilstermann-Qg2INVcH/","BetJOE","2.85","3.46","2.27","92.6%","Final result 1:0 (0:0, 1:0)","24 Jan  2020","00:00"
"1581021784-9","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Guabira - Always Ready","https://www.oddsportal.com/soccer/bolivia/division-profesional/guabira-always-ready-xY95QXDb/","Asianodds","2.60","3.88","2.56","96.8%","Final result 2:1 (1:0, 1:1)","22 Jan  2020","19:00"
"1581021896-276","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Wilstermann - Blooming","https://www.oddsportal.com/soccer/bolivia/division-profesional/wilstermann-blooming-r5TMklsA/","BetJOE","1.29","5.68","9.24","94.4%","Final result 3:0 (2:0, 1:0)","02 Feb  2020","19:00"
"1581021882-250","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","San Jose - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional/san-jose-royal-pari-O4MAhjci/","BetJOE","1.71","3.93","4.13","92.5%","Final result 0:2 (0:2, 0:0)","02 Feb  2020","00:00"
"1581021800-50","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Royal Pari - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/division-profesional/royal-pari-oriente-petrolero-rVCDOBrB/","Coolbet","2.70","3.40","2.30","91.0%","Final result 1:0 (0:0, 1:0)","23 Jan  2020","00:30"
"1581021817-86","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Vinto - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional/vinto-royal-pari-YJ5QL9ST/","bwin","1.75","3.60","3.80","89.9%","Final result 1:0 (0:0, 1:0)","25 Jan  2020","21:15"
"1581021847-160","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Royal Pari - Bolivar","https://www.oddsportal.com/soccer/bolivia/division-profesional/royal-pari-bolivar-40kpxVCA/","Bethard","3.00","3.50","2.10","91.3%","Final result 1:0 (0:0, 1:0)","29 Jan  2020","19:00"
"1581021866-212","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Guabira - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/division-profesional/guabira-oriente-petrolero-dbUOUn5p/","Bethard","2.70","3.35","2.30","90.6%","Final result 1:2 (0:1, 1:1)","31 Jan  2020","00:30"
"1581021813-74","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Always Ready - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-4p1MMkDN/","bwin","1.30","5.00","7.00","89.9%","Final result 1:0 (1:0, 0:0)","25 Jan  2020","19:00"
"1581021784-18","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Guabira - Always Ready","https://www.oddsportal.com/soccer/bolivia/division-profesional/guabira-always-ready-xY95QXDb/","Unibet","2.55","3.55","2.30","90.2%","Final result 2:1 (1:0, 1:1)","22 Jan  2020","19:00"
"1581021813-75","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Always Ready - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-aurora-4p1MMkDN/","Coolbet","1.33","5.00","6.75","90.9%","Final result 1:0 (1:0, 0:0)","25 Jan  2020","19:00"
"1581021843-155","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Santa Cruz - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional/santa-cruz-the-strongest-OlYnwBc4/","null","null","null","null","null","Final result 3:2 (2:1, 1:1)","27 Jan  2020","01:00"
"1581021905-298","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Oriente Petrolero - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-aurora-pKAJjUR3/","bet-at-home","1.61","3.73","4.15","88.5%","Final result 2:1 (1:1, 1:0)","02 Feb  2020","21:15"
"1581021877-235","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Always Ready - The Strongest","https://www.oddsportal.com/soccer/bolivia/division-profesional/always-ready-the-strongest-xSSQl8dG/","Asianodds","2.21","4.05","2.81","94.8%","Final result 4:1 (2:0, 2:1)","01 Feb  2020","19:00"
"1581021914-326","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Santa Cruz - San Jose","https://www.oddsportal.com/soccer/bolivia/division-profesional/santa-cruz-san-jose-K8VrGvPt/","Bethard","1.56","4.10","4.75","91.3%","Final result 1:1 (0:0, 1:1)","05 Feb  2020","19:00"
"1581021780-6","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Blooming - Santa Cruz","https://www.oddsportal.com/soccer/bolivia/division-profesional/blooming-santa-cruz-t6GdSgqn/","Pinnacle","1.60","4.27","4.93","94.2%","Final result 1:1 (0:0, 1:1)","22 Jan  2020","00:30"
"1581021914-322","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Santa Cruz - San Jose","https://www.oddsportal.com/soccer/bolivia/division-profesional/santa-cruz-san-jose-K8VrGvPt/","1xBet","1.61","4.32","4.68","93.8%","Final result 1:1 (0:0, 1:1)","05 Feb  2020","19:00"
"1581021905-304","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Oriente Petrolero - Aurora","https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-aurora-pKAJjUR3/","MrGreen","1.37","4.50","6.10","-","Final result 2:1 (1:1, 1:0)","02 Feb  2020","21:15"
"1581021817-85","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Vinto - Royal Pari","https://www.oddsportal.com/soccer/bolivia/division-profesional/vinto-royal-pari-YJ5QL9ST/","BetJOE","1.93","3.55","3.55","92.5%","Final result 1:0 (0:0, 1:0)","25 Jan  2020","21:15"
"1581021839-141","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Oriente Petrolero - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-nacional-potosi-pbZrvirb/","Unibet","1.48","4.50","4.70","-","Final result 1:0 (0:0, 1:0)","26 Jan  2020","21:15"
"1581021856-194","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Nacional Potosi - Vinto","https://www.oddsportal.com/soccer/bolivia/division-profesional/nacional-potosi-vinto-xEmhz9sN/","null","null","null","null","null","Final result 4:2 (1:2, 3:0)","29 Jan  2020","22:15"
"1581021909-313","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Vinto - Guabira","https://www.oddsportal.com/soccer/bolivia/division-profesional/vinto-guabira-2eLEiACc/","Bethard","1.56","4.00","4.90","-","Final result 2:0 (0:0, 2:0)","02 Feb  2020","23:30"
"1581021795-35","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Bolivar - Vinto","https://www.oddsportal.com/soccer/bolivia/division-profesional/bolivar-vinto-Wf99PiT4/","bet365","1.16","7.50","10.00","91.3%","Final result 3:1 (2:0, 1:1)","22 Jan  2020","20:00"
"1581021839-140","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Oriente Petrolero - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional/oriente-petrolero-nacional-potosi-pbZrvirb/","Pinnacle","1.49","4.89","5.29","93.9%","Final result 1:0 (0:0, 1:0)","26 Jan  2020","21:15"
"1581021852-175","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","The Strongest - Real Potosi","https://www.oddsportal.com/soccer/bolivia/division-profesional/the-strongest-real-potosi-rillykSG/","bwin","1.09","9.00","12.00","89.9%","Final result 3:2 (3:0, 0:2)","29 Jan  2020","22:15"
"1581021827-117","https://www.oddsportal.com/soccer/bolivia/division-profesional/results/","Real Potosi - Blooming","https://www.oddsportal.com/soccer/bolivia/division-profesional/real-potosi-blooming-xYVztDDo/","null","null","null","null","null","Final result 1:3 (0:1, 1:2)","26 Jan  2020","19:00"
