web-scraper-order,web-scraper-start-url,match,match-href,Bookmakers,Home Odds,Draw Odds,Away Odds,Payout,results,date,time
1574866068-30598,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,1xBet,1.42,4.9,6.05,93.10%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30608,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,null,null,null,null,null,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30607,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,William Hill,1.42,4.6,6,91.90%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30597,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,18bet,1.45,4.3,5.25,89.90%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30604,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,Coolbet,1.43,4.2,6.25,91.10%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30605,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,Marathonbet,1.45,4.85,6.15,94.50%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30599,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,Asianodds,1.48,4.3,5,90.20%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30602,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,Bethard,1.47,4.4,5.25,91.10%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30606,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,Unibet,1.44,4.25,5.3,-,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30600,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,bet-at-home,1.42,4.14,5.41,88.40%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30603,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,bwin,1.44,4.1,5.75,89.90%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866068-30601,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - Industrial Aviles,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-industrial-aviles-4t3Whcfb/,bet365,1.4,4.5,6.5,91.70%,"Final result 2:0 (0:0, 2:0)",27-Dec-18,0:30
1574866065-30591,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,Bethard,1.57,3.7,5.2,90.90%,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866065-30587,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,18bet,1.56,3.7,4.2,87.00%,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866065-30592,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,Coolbet,1.64,3.6,4.75,91.10%,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866065-30596,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,null,null,null,null,null,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866065-30588,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,Asianodds,1.55,3.7,4.2,86.70%,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866065-30595,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,William Hill,1.73,3.8,4,91.60%,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866065-30589,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,bet-at-home,1.85,3.27,3.52,-,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866065-30590,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,bet365,1.64,3.75,5,92.90%,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866065-30594,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,Unibet,1.55,3.7,5.1,-,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866065-30593,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Industrial Aviles - Destroyers,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/industrial-aviles-destroyers-AJ3Sgwuh/,Marathonbet,1.7,3.88,4.7,94.50%,"Final result 1:2 (1:2, 0:0)",23-Dec-18,19:30
1574866054-30557,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,Pinnacle,1.43,4.83,6.28,93.80%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866052-30540,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,Bethard,1.15,7,11.25,90.80%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866052-30535,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,18bet,1.15,7,12,91.30%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866052-30543,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,Marathonbet,1.17,7.9,13.5,94.80%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866052-30537,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,Asianodds,1.18,5.4,12,89.60%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866052-30547,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,null,null,null,null,null,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866050-30525,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,Asianodds,2.04,4.02,3.2,95.10%,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866061-30586,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,null,null,null,null,null,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866052-30541,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,bwin,1.16,6.5,11,90.30%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866057-30572,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,William Hill,2.9,3.75,2.1,91.90%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866052-30539,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,bet365,1.16,7,15,93.30%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866061-30580,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,bwin,2.05,3.6,2.9,90.10%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866057-30567,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,bwin,2.75,3.4,2.2,89.90%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866057-30569,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,Marathonbet,3.02,3.9,2.12,94.40%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866050-30533,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,Unibet,1.8,4,3.3,-,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866050-30531,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,Marathonbet,2,3.98,3.26,-,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866054-30548,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,18bet,1.36,4.8,6.25,90.60%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866054-30555,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,Coolbet,1.4,4.5,6,90.60%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866052-30536,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,1xBet,1.19,7.7,12,94.90%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866050-30527,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,bet365,1.95,4.2,3.2,94.00%,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866052-30542,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,Coolbet,1.15,6.75,12,90.80%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866061-30582,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,Marathonbet,2.3,3.66,2.86,94.50%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866061-30577,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,bet-at-home,2.15,3.4,2.7,88.50%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866057-30573,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,null,null,null,null,null,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866057-30562,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,1xBet,3.06,4,2.08,94.60%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866050-30523,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,18bet,1.86,4,3.25,91.30%,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866050-30534,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,null,null,null,null,null,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866052-30538,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,bet-at-home,1.14,6.31,10.83,88.70%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866050-30529,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,bwin,1.87,3.7,3.25,89.90%,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866054-30558,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,Unibet,1.37,4.4,6,-,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866057-30566,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,Bethard,2.9,3.7,2.05,90.70%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866050-30528,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,Bethard,1.95,3.85,3.05,90.90%,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866050-30532,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,Pinnacle,2.04,4.02,3.2,95.10%,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866050-30526,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,bet-at-home,1.85,3.76,3.09,88.50%,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866057-30563,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,Asianodds,2.89,3.8,2.16,93.30%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866061-30583,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,Pinnacle,2.32,3.61,2.88,94.80%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866061-30585,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,William Hill,2.25,3.5,2.8,92.00%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866052-30546,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,William Hill,1.14,7,13,91.20%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866057-30571,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,Unibet,2.85,3.65,2.05,-,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866052-30544,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,Pinnacle,1.17,7.73,11.59,93.40%,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866054-30554,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,bwin,1.4,4.33,6,89.90%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866061-30581,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,Coolbet,2.2,3.5,2.8,91.10%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866061-30579,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,Bethard,2.25,3.45,2.75,91.10%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866057-30564,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,bet-at-home,2.77,3.63,2.03,88.60%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866057-30565,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,bet365,3,3.5,2.25,94.00%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866054-30560,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,null,null,null,null,null,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866061-30575,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,1xBet,2.33,3.62,2.86,94.80%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866050-30524,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,1xBet,1.82,4.26,3.62,94.30%,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866054-30559,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,William Hill,1.38,4.75,6.5,91.80%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866061-30584,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,Unibet,2.15,3.5,2.8,-,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866054-30550,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,Asianodds,1.43,5.2,6.4,95.40%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866061-30574,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,18bet,2.2,3.5,2.8,91.10%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866057-30570,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,Pinnacle,3.04,3.96,2.13,95.20%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866054-30553,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,Bethard,1.38,4.7,5.9,90.30%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866054-30549,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,1xBet,1.42,5.05,6.6,94.90%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866054-30556,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,Marathonbet,1.4,5.1,6.8,94.60%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866061-30576,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,Asianodds,2.35,3.62,2.92,95.80%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866061-30578,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Guabira - Sport Boys,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/guabira-sport-boys-SdFblZip/,bet365,2.2,3.5,3.1,94.10%,"Final result 2:3 (1:2, 1:1)",20-Dec-18,0:00
1574866054-30551,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,bet-at-home,1.36,4.54,5.66,88.30%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866052-30545,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,The Strongest - Blooming,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/the-strongest-blooming-MedkBdac/,Unibet,1.15,6.4,11.5,-,"Final result 8:0 (3:0, 5:0)",20-Dec-18,0:00
1574866054-30552,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,San Jose - Royal Pari,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/san-jose-royal-pari-r5coCxpi/,bet365,1.36,5,7.5,93.60%,"Final result 1:1 (1:0, 0:1)",20-Dec-18,0:00
1574866057-30568,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,Coolbet,2.9,3.6,2.1,91.00%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866057-30561,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Oriente Petrolero - Bolivar,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/oriente-petrolero-bolivar-EkZNfyFG/,18bet,2.8,3.7,2.15,91.50%,"Final result 2:1 (0:0, 2:1)",20-Dec-18,0:00
1574866050-30530,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Wilstermann - Nacional Potosi,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/wilstermann-nacional-potosi-t0J2mg7j/,Coolbet,1.9,3.85,3.2,91.00%,"Final result 2:2 (0:2, 2:0)",20-Dec-18,0:00
1574866047-30521,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/results/,Destroyers - U. Sucre,https://www.oddsportal.com/soccer/bolivia/division-profesional-2018/destroyers-universitario-de-sucre-AHSWhFqT/,William Hill,1.5,4.2,5.5,92.00%,"Final result 1:1 (1:1, 0:0)",19-Dec-18,19:00
