web-scraper-order,web-scraper-start-url,match,match-href,Bookmakers,Home Odds,Draw Odds,Away Odds,Payout,results,date,time
"1574834581-19424","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/6/","Blooming - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/blooming-san-jose-IRoUzGgi/","Unibet","2.29","3.15","2.80","90.0%","Final result 0:0 (0:0, 0:0)","04 Aug  2013","00:00"
"1574838770-26010","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/#/page/2/","The Strongest - Ciclon","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/the-strongest-ciclon-YeTN5uI3/","Unibet","1.25","5.25","9.00","90.8%","Final result 4:2 (2:0, 2:2)","17 Apr  2016","19:00"
"1574835238-21061","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/2/","Blooming - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/blooming-real-potosi-OrsOiYzq/","bwin","1.70","3.40","4.33","89.8%","Final result 2:0 (1:0, 1:0)","12 Apr  2014","21:00"
"1574826415-14585","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/results/#/page/3/","Real Potosi - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/real-potosi-blooming-Ai7USKvs/","bwin","1.45","3.75","6.50","90.1%","Final result 3:1","31 May  2009","20:00"
"1574828821-15323","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/results/#/page/6/","The Strongest - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/the-strongest-guabira-2BIVhwA1/","Unibet","1.55","3.50","5.50","89.9%","Final result 2:1 (1:1, 1:0)","31 Mar  2010","22:00"
"1574833603-17642","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/results/","Blooming - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/blooming-oriente-petrolero-Moypgqrf/","bwin","2.40","3.10","2.70","90.1%","Final result 2:2 (2:2, 0:0)","29 Apr  2012","22:30"
"1574837161-24186","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/#/page/5/","Wilstermann - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/wilstermann-blooming-OzyCsyP3/","William Hill","1.73","3.40","4.00","89.1%","Final result 3:2 (1:0, 2:2)","23 Aug  2015","21:15"
"1574836607-23737","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/","Nacional Potosi - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/nacional-potosi-the-strongest-lnOwgHdP/","18bet","3.95","3.56","1.71","89.4%","Final result 4:3 (2:1, 2:2)","30 Apr  2015","00:00"
"1574823826-14286","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/results/#/page/5/","San Jose - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/san-jose-blooming-QkKDEkS7/","bwin","1.80","3.25","3.95","-","Final result 2:1","15 Mar  2009","19:30"
"1574835956-23120","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/2/","The Strongest - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/the-strongest-oriente-petrolero-bDLx8M3B/","William Hill","2.25","3.40","2.88","92.1%","Final result 4:3 (0:1, 4:2)","22 Feb  2015","00:00"
"1574828833-15336","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/results/#/page/6/","Aurora - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/aurora-blooming-UcKNfauk/","bet365","1.85","3.25","3.75","-","Final result 2:0 (1:0, 1:0)","01 Apr  2010","00:00"
"1574833219-17148","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/results/#/page/4/","U. Sucre - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/universitario-de-sucre-san-jose-xbU7BUfs/","bet365","2.00","3.30","3.60","92.5%","Final result 0:1 (0:0, 0:1)","01 Dec  2011","00:00"
"1574829558-16270","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/results/","Aurora - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/aurora-san-jose-6Xt7MoHK/","bet365","1.85","3.25","3.75","89.7%","Final result 4:1 (4:0, 0:1)","07 Nov  2010","20:00"
"1574830074-16633","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011/results/#/page/2/","La Paz - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011/la-paz-oriente-petrolero-4dvxqR6m/","null","null","null","null","null","Final result 2:1 (2:0, 0:1)","10 Apr  2011","19:30"
"1574835358-21356","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/","Oriente Petrolero - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/oriente-petrolero-real-potosi-zJEWAYbI/","bet365","1.83","3.75","4.00","94.1%","Final result 1:3 (1:1, 0:2)","16 May  2014","00:30"
"1574836306-23512","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/2/","Petrolero de Yacuiba - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/petrolero-de-yacuiba-the-strongest-nwGESEqD/","bwin","3.00","3.20","2.15","90.0%","Final result 3:2 (1:1, 2:1)","08 Apr  2015","19:00"
"1574847274-26388","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/","Real Potosi - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/real-potosi-san-jose-v92Xxpqg/","Pinnacle","2.08","3.68","3.47","96.1%","Final result 2:1 (1:0, 1:1)","12 May  2016","00:00"
"1574829228-15847","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/results/#/page/3/","Wilstermann - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/wilstermann-bolivar-jo680kxB/","null","null","null","null","null","Final result 0:1 (0:0, 0:1)","25 Jul  2010","21:30"
"1574838283-25721","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/#/page/2/","Real Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/real-potosi-wilstermann-4rGwwjr0/","Unibet","2.05","3.50","3.40","93.7%","Final result 0:2 (0:2, 0:0)","28 Feb  2016","21:15"
"1574835052-20628","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/3/","Blooming - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/blooming-sport-boys-UoF1RvR8/","Unibet","1.60","3.75","4.50","89.8%","Final result 1:3 (1:2, 0:1)","11 Feb  2014","00:30"
"1574828815-15312","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/results/#/page/6/","Aurora - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/aurora-wilstermann-xlTr0UBA/","bwin","1.75","3.45","3.95","89.7%","Final result 1:2 (0:2, 1:0)","28 Mar  2010","21:00"
"1574833865-18005","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/results/#/page/5/","Oriente Petrolero - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/oriente-petrolero-san-jose-SnSlNuEP/","bet365","1.75","3.40","4.50","-","Final result 0:0 (0:0, 0:0)","20 Sep  2012","00:30"
"1574834647-19590","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/5/","Oriente Petrolero - Aurora","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/oriente-petrolero-aurora-4tqYjSqk/","Pinnacle","1.53","4.51","6.01","96.0%","Final result 3:1 (0:1, 3:0)","25 Aug  2013","22:30"
"1574835671-22256","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/4/","U. Sucre - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/universitario-de-sucre-san-jose-Ae9RkwAG/","18bet","1.81","3.40","3.54","88.6%","Final result 1:0 (0:0, 1:0)","06 Nov  2014","00:00"
"1574838148-25279","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/#/page/3/","Sport Boys - Ciclon","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/sport-boys-ciclon-OGKj0egj/","bet365","1.40","3.75","7.50","89.7%","Final result 3:0 (0:0, 3:0)","20 Dec  2015","19:30"
"1574838156-25304","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/#/page/3/","Nacional Potosi - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/nacional-potosi-bolivar-GjLn1yvp/","William Hill","4.33","3.80","1.65","90.9%","Final result 0:3 (0:2, 0:1)","20 Dec  2015","19:30"
"1574835986-23209","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/2/","Bolivar - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/bolivar-the-strongest-2ktE0MBi/","Unibet","2.10","3.40","3.10","91.5%","Final result 1:1 (1:0, 0:1)","01 Mar  2015","20:00"
"1574828958-15517","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/results/#/page/5/","San Jose - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/san-jose-universitario-de-sucre-SxnznYig/","null","null","null","null","null","Final result 0:0 (0:0, 0:0)","07 May  2010","00:00"
"1574834252-18777","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/results/#/page/2/","The Strongest - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/the-strongest-blooming-rqKx7JD0/","bet-at-home","1.40","3.95","5.50","87.0%","Final result 3:1 (2:1, 1:0)","17 Feb  2013","20:00"
"1574847335-26585","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/","U. Sucre - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/universitario-de-sucre-wilstermann-SCkd20C4/","bet365","1.50","4.50","4.75","91.0%","Final result 4:2 (2:1, 2:1)","25 May  2016","21:00"
"1574834502-19290","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/results/","U. Sucre - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/universitario-de-sucre-bolivar-MgBDXlOT/","Unibet","2.54","3.20","2.45","89.7%","Final result 0:4 (0:2, 0:2)","12 May  2013","19:30"
"1574847195-26139","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/","Ciclon - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/ciclon-blooming-UPJfTZFR/","Pinnacle","2.40","3.66","2.85","96.1%","Final result 3:3 (1:0, 2:3)","27 Apr  2016","19:00"
"1574834521-19335","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/results/","Oriente Petrolero - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/oriente-petrolero-wilstermann-ML72tJ61/","bwin","1.75","3.50","4.00","90.3%","Final result 6:2 (2:1, 4:1)","19 May  2013","20:00"
"1574828681-15120","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/results/","Blooming - Aurora","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/blooming-aurora-ldMEYnhq/","Unibet","1.75","3.50","3.95","90.1%","Final result 2:1 (1:0, 1:1)","08 Nov  2009","23:00"
"1574837931-24603","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/#/page/5/","The Strongest - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/the-strongest-wilstermann-vTfQDa5a/","William Hill","1.50","4.20","5.50","92.0%","Final result 1:2 (1:1, 0:1)","18 Oct  2015","21:15"
"1574834109-18499","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/results/#/page/3/","San Jose - La Paz","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/san-jose-la-paz-hUuKaaGS/","bet365","1.36","4.50","7.00","90.9%","Final result 6:3 (3:1, 3:2)","16 Dec  2012","20:00"
"1574834782-19941","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/4/","Real Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/real-potosi-wilstermann-2iX88ZQc/","bet365","2.80","3.30","2.45","93.6%","Final result 4:2 (2:1, 2:1)","26 Oct  2013","19:30"
"1574829983-16594","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011/results/#/page/2/","Real Potosi - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011/real-potosi-nacional-potosi-p4JhsEVr/","bet365","2.15","3.20","3.00","90.0%","Final result 3:0 (1:0, 2:0)","03 Apr  2011","20:00"
"1574830361-16735","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011/results/","Guabira - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011/guabira-nacional-potosi-KhKR4m0A/","bwin","1.48","4.00","5.50","90.3%","Final result 1:0 (0:0, 1:0)","07 May  2011","22:00"
"1574835720-22406","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/4/","Petrolero de Yacuiba - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/petrolero-de-yacuiba-universitario-de-sucre-GY9NjJfA/","bet365","2.10","3.00","3.30","89.9%","Final result 2:1 (1:1, 1:0)","16 Nov  2014","19:30"
"1574847312-26503","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/","Wilstermann - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/wilstermann-petrolero-de-yacuiba-6qMEkNSb/","Unibet","1.40","4.75","6.50","92.7%","Final result 0:0 (0:0, 0:0)","22 May  2016","20:00"
"1574834601-19469","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/6/","Bolivar - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/bolivar-the-strongest-dtTKQVVq/","bwin","2.04","3.25","3.20","90.1%","Final result 2:0 (1:0, 1:0)","11 Aug  2013","20:00"
"1574835662-22234","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/4/","Bolivar - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/bolivar-petrolero-de-yacuiba-G0YXqBsQ/","William Hill","1.22","5.50","11.00","91.5%","Final result 2:0 (1:0, 1:0)","02 Nov  2014","20:00"
"1574838263-25657","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/#/page/2/","San Jose - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/san-jose-oriente-petrolero-Aw2jnZ3G/","bet365","1.67","3.50","4.75","91.3%","Final result 0:3 (0:1, 0:2)","24 Feb  2016","00:00"
"1574838208-25474","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/#/page/3/","Oriente Petrolero - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/oriente-petrolero-sport-boys-z7fvkyKc/","William Hill","1.80","3.30","3.75","88.9%","Final result 1:1 (1:1, 0:0)","31 Jan  2016","23:30"
"1574835231-21043","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/2/","Aurora - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/aurora-wilstermann-KladwZLk/","bet-at-home","2.80","3.35","2.10","88.4%","Final result 2:0 (1:0, 1:0)","08 Apr  2014","00:00"
"1574835577-21952","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/5/","Sport Boys - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/sport-boys-oriente-petrolero-E708KfEE/","bet-at-home","2.95","3.15","2.10","88.3%","Final result 1:1 (1:1, 0:0)","05 Oct  2014","19:00"
"1574836839-23940","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/","U. Sucre - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/universitario-de-sucre-wilstermann-UuSUBV24/","bwin","3.20","3.25","2.05","90.3%","Final result 2:1 (0:0, 2:1)","14 May  2015","00:00"
"1574836062-23331","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/2/","Oriente Petrolero - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/oriente-petrolero-real-potosi-zitM2Fdj/","1xBet","1.40","4.80","8.80","96.5%","Final result 1:1 (1:1, 0:0)","15 Mar  2015","23:30"
"1574835458-21588","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/5/","Real Potosi - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/real-potosi-the-strongest-byYPTZAt/","bet-at-home","2.35","3.15","2.60","88.7%","Final result 1:0 (1:0, 0:0)","24 Aug  2014","19:00"
"1574834262-18804","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/results/#/page/2/","U. Sucre - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/universitario-de-sucre-oriente-petrolero-IsAak1UA/","null","null","null","null","null","Final result 0:3 (0:1, 0:2)","20 Feb  2013","23:00"
"1574829171-15781","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/results/#/page/3/","Real Potosi - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/real-potosi-bolivar-xpsPi60f/","bet365","1.44","4.00","5.75","89.4%","Final result 5:3 (2:2, 3:1)","25 Jun  2010","00:00"
"1574833307-17261","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/results/#/page/3/","The Strongest - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/the-strongest-oriente-petrolero-8jCojcDh/","bet365","1.36","4.75","8.50","94.0%","Final result 5:1 (1:0, 4:1)","02 Feb  2012","00:00"
"1574847269-26367","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/","Oriente Petrolero - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/oriente-petrolero-the-strongest-pA9Ov6Et/","bwin","1.91","3.10","3.75","89.9%","Final result 0:1 (0:0, 0:1)","08 May  2016","21:15"
"1574833188-17111","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/results/#/page/4/","Nacional Potosi - Real Mamore","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/nacional-potosi-real-mamore-foVB6fza/","null","null","null","null","null","Final result 9:0 (3:0, 6:0)","25 Nov  2011","00:00"
"1574834436-19154","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/results/","Wilstermann - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/wilstermann-bolivar-UPHVMX9B/","bwin","2.85","3.20","2.25","90.3%","Final result 5:0 (4:0, 1:0)","28 Apr  2013","19:30"
"1574837179-24200","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/#/page/5/","Petrolero de Yacuiba - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/petrolero-de-yacuiba-real-potosi-dlZJuFgG/","bet-at-home","1.78","3.25","3.82","88.4%","Final result 2:1 (0:0, 2:1)","26 Aug  2015","19:00"
"1574828639-15059","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/results/","Bolivar - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/bolivar-blooming-K0b4Fjbp/","bet-at-home","1.55","3.50","4.90","88.1%","Final result 1:1 (1:1, 0:0)","22 Oct  2009","00:00"
"1574835972-23156","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/2/","Oriente Petrolero - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/oriente-petrolero-blooming-ShTjbozm/","bwin","2.00","3.30","3.30","90.4%","Final result 1:0 (1:0, 0:0)","26 Feb  2015","00:30"
"1574829301-15930","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/results/#/page/3/","San Jose - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/san-jose-real-potosi-QaIIuRk3/","bwin","1.50","3.60","5.90","89.8%","Final result 2:3 (0:2, 2:1)","28 Aug  2010","20:00"
"1574847328-26569","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/","Ciclon - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/ciclon-the-strongest-6c1m4Msh/","Marathonbet","1.45","5.40","5.00","93.0%","Final result 2:0 (1:0, 1:0)","25 May  2016","19:00"
"1574835691-22326","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/#/page/4/","Real Potosi - U. Pando","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/real-potosi-universitario-de-pando-AemdzbAT/","18bet","1.21","5.82","8.25","89.3%","Final result 1:0 (0:0, 1:0)","09 Nov  2014","19:30"
"1574834873-20179","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/4/","U. Sucre - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/universitario-de-sucre-bolivar-COLlQbh0/","Marathonbet","3.15","3.55","2.18","94.5%","Final result 2:1 (0:1, 2:0)","24 Nov  2013","19:30"
"1574829653-16367","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011/results/#/page/3/","Guabira - Real Mamore","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011/guabira-real-mamore-0lLKriL0/","bwin","1.95","3.20","3.50","90.0%","Final result 3:0 (1:0, 2:0)","16 Jan  2011","21:00"
"1574823850-14318","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/results/#/page/4/","Blooming - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/blooming-real-potosi-dAl9I3A3/","bet-at-home","2.29","3.10","2.60","-","Final result 3:1","22 Mar  2009","22:00"
"1574833586-17614","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/results/","Real Mamore - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2011-2012/real-mamore-bolivar-EJAZn8LK/","bwin","1.80","3.30","4.00","90.2%","Final result 1:2 (0:1, 1:1)","27 Apr  2012","00:00"
"1574847280-26412","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/","U. Sucre - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/universitario-de-sucre-nacional-potosi-2BghYLcO/","bet365","1.57","4.00","5.75","94.3%","Final result 3:3 (1:1, 2:2)","13 May  2016","00:00"
"1574833865-18010","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/results/#/page/5/","Oriente Petrolero - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/oriente-petrolero-san-jose-SnSlNuEP/","null","null","null","null","null","Final result 0:0 (0:0, 0:0)","20 Sep  2012","00:30"
"1574833971-18220","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/results/#/page/4/","Wilstermann - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2012-2013/wilstermann-petrolero-de-yacuiba-rH3ov6Wf/","Unibet","1.45","3.85","6.00","89.6%","Final result 2:1 (0:1, 2:0)","08 Nov  2012","00:10"
"1574835072-20674","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/3/","Oriente Petrolero - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/oriente-petrolero-the-strongest-xAwj5lA6/","Marathonbet","1.84","3.70","4.10","94.5%","Final result 2:0 (0:0, 2:0)","16 Feb  2014","22:30"
"1574835213-20996","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/2/","Blooming - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/blooming-bolivar-vFPkPOJS/","bet365","2.38","3.40","2.88","94.2%","Final result 0:1 (0:1, 0:0)","04 Apr  2014","00:30"
"1574834885-20210","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/results/#/page/4/","San Jose - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2013-2014/san-jose-real-potosi-buKdOxNC/","bwin","1.50","3.60","6.00","90.0%","Final result 4:3 (1:0, 3:3)","28 Nov  2013","00:00"
"1574829425-16116","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/results/#/page/2/","Oriente Petrolero - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2010/oriente-petrolero-guabira-WlDffl1O/","bwin","1.35","4.33","7.25","90.1%","Final result 1:0 (1:0, 0:0)","03 Oct  2010","22:00"
"1574847211-26173","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/results/","Petrolero de Yacuiba - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2015-2016/petrolero-de-yacuiba-universitario-de-sucre-z3KjUF0L/","18bet","2.02","3.33","3.11","89.5%","Final result 2:2 (1:0, 1:2)","28 Apr  2016","19:00"
"1574826377-14524","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/results/#/page/3/","Real Potosi - Real Mamore","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2009/real-potosi-real-mamore-nLbyIN5I/","bwin","1.45","3.80","6.00","89.3%","Final result 4:0","24 May  2009","20:00"
"1574836692-23809","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/results/","Sport Boys - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2014-2015/sport-boys-wilstermann-fovpR188/","bet365","3.10","3.40","2.00","89.5%","Final result 0:1 (0:0, 0:1)","06 May  2015","19:00"
